iterations,pi_aprox,difference
8265,3.133212327957,0.008380
8266,3.155576944351,-0.013984
8267,3.147453784943,-0.005861
8268,3.117077827454,0.024515
8269,3.137501478195,0.004091
8270,3.133252620697,0.008340
8271,3.144964218140,-0.003372
8272,3.158607244492,-0.017015
8273,3.121963024139,0.019630
8274,3.146241188049,-0.004649
8275,3.136676788330,0.004916
8276,3.152730703354,-0.011138
8277,3.164431571960,-0.022839
8278,3.173713445663,-0.032121
8279,3.127913951874,0.013679
8280,3.152657032013,-0.011064
8281,3.146479845047,-0.004887
8282,3.125814914703,0.015778
8283,3.111916065216,0.029677
8284,3.140511751175,0.001081
8285,3.104888439178,0.036704
8286,3.147960424423,-0.006368
8287,3.161578416824,-0.019986
8288,3.129343748093,0.012249
8289,3.169019222260,-0.027427
8290,3.161881685257,-0.020289
8291,3.122904300690,0.018688
8292,3.130245923996,0.011347
8293,3.186784029007,-0.045191
8294,3.138172149658,0.003421
8295,3.161904811859,-0.020312
8296,3.157666444778,-0.016074
8297,3.127395391464,0.014197
8298,3.093275547028,0.048317
8299,3.148813009262,-0.007220
8300,3.147469997406,-0.005877
8301,3.122997283936,0.018595
8302,3.152975082397,-0.011382
8303,3.133806943893,0.007786
8304,3.142581939697,-0.000989
8305,3.149428129196,-0.007835
8306,3.155791044235,-0.014198
8307,3.106777429581,0.034815
8308,3.158401489258,-0.016809
8309,3.158984184265,-0.017392
8310,3.145126342773,-0.003534
8311,3.112020254135,0.029572
8312,3.156881570816,-0.015289
8313,3.145915985107,-0.004323
8314,3.173923492432,-0.032331
8315,3.143235206604,-0.001643
8316,3.169793128967,-0.028200
8317,3.164121627808,-0.022529
8318,3.147391080856,-0.005798
8319,3.152782678604,-0.011190
8320,3.132211446762,0.009381
8321,3.158755064011,-0.017162
8322,3.145878314972,-0.004286
8323,3.136368989944,0.005224
8324,3.156174898148,-0.014582
8325,3.137057065964,0.004536
8326,3.149651765823,-0.008059
8327,3.093070745468,0.048522
8328,3.139769554138,0.001823
8329,3.127866506577,0.013726
8330,3.154381752014,-0.012789
8331,3.120393753052,0.021199
8332,3.140182495117,0.001410
8333,3.159966468811,-0.018374
8334,3.136548995972,0.005044
8335,3.143851280212,-0.002259
8336,3.087332010269,0.054261
8337,3.139258623123,0.002334
8338,3.155193090439,-0.013600
8339,3.110205173492,0.031387
8340,3.121342897415,0.020250
8341,3.154537916183,-0.012945
8342,3.126348495483,0.015244
8343,3.139398336411,0.002194
8344,3.134228229523,0.007364
8345,3.142001152039,-0.000408
8346,3.159837007523,-0.018244
8347,3.131664037704,0.009929
8348,3.142309427261,-0.000717
8349,3.135704755783,0.005888
8350,3.134850263596,0.006742
8351,3.139743804932,0.001849
8352,3.136973142624,0.004620
8353,3.127499103546,0.014094
8354,3.146755933762,-0.005163
8355,3.084141254425,0.057451
8356,3.146002769470,-0.004410
8357,3.126002073288,0.015591
8358,3.183536767960,-0.041944
8359,3.149659156799,-0.008067
8360,3.164114713669,-0.022522
8361,3.125941991806,0.015651
8362,3.172925233841,-0.031333
8363,3.183546543121,-0.041954
8364,3.116690635681,0.024902
8365,3.162701845169,-0.021109
8366,3.177623748779,-0.036031
8367,3.152862548828,-0.011270
8368,3.137667417526,0.003925
8369,3.131078958511,0.010514
8370,3.132138490677,0.009454
8371,3.132719993591,0.008873
8372,3.134257078171,0.007336
8373,3.158246755600,-0.016654
8374,3.168855905533,-0.027263
8375,3.140776157379,0.000816
8376,3.140401124954,0.001192
8377,3.140503644943,0.001089
8378,3.138219118118,0.003374
8379,3.130206584930,0.011386
8380,3.103579998016,0.038013
8381,3.142822980881,-0.001230
8382,3.130040645599,0.011552
8383,3.151139259338,-0.009547
8384,3.151717662811,-0.010125
8385,3.147525310516,-0.005933
8386,3.157166719437,-0.015574
8387,3.160128831863,-0.018536
8388,3.172150611877,-0.030558
8389,3.106448888779,0.035144
8390,3.138021469116,0.003571
8391,3.166249513626,-0.024657
8392,3.141086816788,0.000506
8393,3.132610559464,0.008982
8394,3.163688421249,-0.022096
8395,3.151399612427,-0.009807
8396,3.124344825745,0.017248
8397,3.131118297577,0.010474
8398,3.130269050598,0.011324
8399,3.143231391907,-0.001639
8400,3.130952358246,0.010640
8401,3.168670415878,-0.027078
8402,3.142585039139,-0.000992
8403,3.147923469543,-0.006331
8404,3.131841897964,0.009751
8405,3.147174358368,-0.005582
8406,3.133476018906,0.008117
8407,3.164030075073,-0.022437
8408,3.142245531082,-0.000653
8409,3.142347574234,-0.000755
8410,3.132461309433,0.009131
8411,3.126382112503,0.015211
8412,3.126961469650,0.014631
8413,3.130393505096,0.011199
8414,3.146184921265,-0.004592
8415,3.161021947861,-0.019429
8416,3.108840227127,0.032752
8417,3.171201229095,-0.029609
8418,3.107626438141,0.033966
8419,3.134339094162,0.007254
8420,3.135391950607,0.006201
8421,3.131694555283,0.009898
8422,3.160769462585,-0.019177
8423,3.124302387238,0.017290
8424,3.168565988541,-0.026973
8425,3.120237350464,0.021355
8426,3.160218477249,-0.018626
8427,3.131363391876,0.010229
8428,3.125296592712,0.016296
8429,3.163364648819,-0.021772
8430,3.100355863571,0.041237
8431,3.150753259659,-0.009161
8432,3.151802539825,-0.010210
8433,3.115854263306,0.025738
8434,3.162912130356,-0.021319
8435,3.150681734085,-0.009089
8436,3.139402627945,0.002190
8437,3.139978647232,0.001614
8438,3.104527235031,0.037065
8439,3.168621778488,-0.027029
8440,3.121800899506,0.019792
8441,3.157919645309,-0.016327
8442,3.152807474136,-0.011215
8443,3.139642238617,0.001950
8444,3.135954618454,0.005638
8445,3.122794628143,0.018798
8446,3.106796026230,0.034797
8447,3.132472991943,0.009120
8448,3.147727251053,-0.006135
8449,3.135519027710,0.006074
8450,3.119053363800,0.022539
8451,3.145663261414,-0.004071
8452,3.116895437241,0.024697
8453,3.155329465866,-0.013737
8454,3.141234874725,0.000358
8455,3.147959709167,-0.006367
8456,3.120151281357,0.021441
8457,3.125931262970,0.015661
8458,3.121778249741,0.019814
8459,3.117626190186,0.023966
8460,3.159337997437,-0.017745
8461,3.161328554153,-0.019736
8462,3.164736509323,-0.023144
8463,3.162944555283,-0.021352
8464,3.139886617661,0.001706
8465,3.149911403656,-0.008319
8466,3.159933805466,-0.018341
8467,3.111373662949,0.030219
8468,3.148795366287,-0.007203
8469,3.179123878479,-0.037531
8470,3.135301113129,0.006292
8471,3.150041341782,-0.008449
8472,3.145892381668,-0.004300
8473,3.141744375229,-0.000152
8474,3.128156661987,0.013436
8475,3.171681404114,-0.030089
8476,3.142048120499,-0.000455
8477,3.145452499390,-0.003860
8478,3.114413738251,0.027179
8479,3.156975984573,-0.015383
8480,3.148113250732,-0.006521
8481,3.156231641769,-0.014639
8482,3.118604183197,0.022988
8483,3.148414373398,-0.006822
8484,3.127298355103,0.014294
8485,3.155215024948,-0.013622
8486,3.152486562729,-0.010894
8487,3.129963397980,0.011629
8488,3.163996219635,-0.022404
8489,3.135822772980,0.005770
8490,3.144405126572,-0.002812
8491,3.160051822662,-0.018459
8492,3.142722606659,-0.001130
8493,3.149417161942,-0.007825
8494,3.151401042938,-0.009808
8495,3.125132322311,0.016460
8496,3.123352050781,0.018241
8497,3.117335557938,0.024257
8498,3.151329755783,-0.009737
8499,3.131662607193,0.009930
8500,3.145882368088,-0.004290
8501,3.148806095123,-0.007213
8502,3.146083354950,-0.004491
8503,3.177231550217,-0.035639
8504,3.143461942673,-0.001869
8505,3.106407880783,0.035185
8506,3.125323295593,0.016269
8507,3.126836776733,0.014756
8508,3.161259889603,-0.019667
8509,3.177341699600,-0.035749
8510,3.148766040802,-0.007173
8511,3.128657102585,0.012936
8512,3.132048845291,0.009544
8513,3.142488002777,-0.000895
8514,3.126615047455,0.014978
8515,3.125308275223,0.016284
8516,3.157820463181,-0.016228
8517,3.144299745560,-0.002707
8518,3.173045396805,-0.031453
8519,3.122901678085,0.018691
8520,3.155399084091,-0.013806
8521,3.130149126053,0.011444
8522,3.107251882553,0.034341
8523,3.142086029053,-0.000493
8524,3.162834405899,-0.021242
8525,3.162932634354,-0.021340
8526,3.132066726685,0.009526
8527,3.139204978943,0.002388
8528,3.148217678070,-0.006625
8529,3.119709253311,0.021883
8530,3.153106689453,-0.011514
8531,3.148517131805,-0.006924
8532,3.125644683838,0.015948
8533,3.137466192245,0.004126
8534,3.119287490845,0.022305
8535,3.169068574905,-0.027476
8536,3.152764797211,-0.011172
8537,3.149584054947,-0.007991
8538,3.153900146484,-0.012307
8539,3.109966039658,0.031627
8540,3.148946046829,-0.007353
8541,3.140615940094,0.000977
8542,3.136970281601,0.004622
8543,3.151586055756,-0.009993
8544,3.141385793686,0.000207
8545,3.115272045135,0.026321
8546,3.157500505447,-0.015908
8547,3.136071205139,0.005521
8548,3.149742603302,-0.008150
8549,3.104924440384,0.036668
8550,3.143859624863,-0.002267
8551,3.133668661118,0.007924
8552,3.139850378036,0.001742
8553,3.133871078491,0.007722
8554,3.126490592957,0.015102
8555,3.151840925217,-0.010248
8556,3.166900396347,-0.025308
8557,3.173074722290,-0.031482
8558,3.128768444061,0.012824
8559,3.134478330612,0.007114
8560,3.133644819260,0.007948
8561,3.108982563019,0.032610
8562,3.131511211395,0.010081
8563,3.153567790985,-0.011975
8564,3.138720273972,0.002872
8565,3.125744342804,0.015848
8566,3.133784770966,0.007808
8567,3.151628255844,-0.010036
8568,3.149859905243,-0.008267
8569,3.138289213181,0.003303
8570,3.140723466873,0.000869
8571,3.190759420395,-0.049167
8572,3.146523475647,-0.004931
8573,3.125160455704,0.016432
8574,3.163984060287,-0.022391
8575,3.132361412048,0.009231
8576,3.151119470596,-0.009527
8577,3.138160228729,0.003432
8578,3.132198572159,0.009394
8579,3.150949954987,-0.009357
8580,3.144522190094,-0.002930
8581,3.161869287491,-0.020277
8582,3.105569839478,0.036023
8583,3.169987201691,-0.028395
8584,3.143056869507,-0.001464
8585,3.129178762436,0.012414
8586,3.175401926041,-0.033809
8587,3.145685434341,-0.004093
8588,3.146250486374,-0.004658
8589,3.155664205551,-0.014072
8590,3.132014036179,0.009579
8591,3.134443044662,0.007150
8592,3.167132139206,-0.025539
8593,3.170022010803,-0.028429
8594,3.181754827499,-0.040162
8595,3.139034271240,0.002558
8596,3.153559684753,-0.011967
8597,3.168081998825,-0.026489
8598,3.147708654404,-0.006116
8599,3.134783029556,0.006810
8600,3.190697669983,-0.049105
8601,3.144285440445,-0.002693
8602,3.128574848175,0.013018
8603,3.129141092300,0.012452
8604,3.147838115692,-0.006245
8605,3.135386466980,0.006206
8606,3.130838871002,0.010754
8607,3.120250940323,0.021342
8608,3.140334606171,0.001258
8609,3.154373407364,-0.012781
8610,3.141463518143,0.000129
8611,3.152247190475,-0.010655
8612,3.120297193527,0.021295
8613,3.147335529327,-0.005743
8614,3.134432315826,0.007160
8615,3.141497373581,0.000095
8616,3.133240461349,0.008352
8617,3.149588108063,-0.007995
8618,3.139475584030,0.002117
8619,3.122868061066,0.018725
8620,3.129466295242,0.012126
8621,3.095232486725,0.046360
8622,3.147297620773,-0.005705
8623,3.134871959686,0.006721
8624,3.137755155563,0.003837
8625,3.167072534561,-0.025480
8626,3.138418674469,0.003174
8627,3.133418321609,0.008174
8628,3.130737066269,0.010856
8629,3.172094106674,-0.030501
8630,3.139744997025,0.001848
8631,3.154211521149,-0.012619
8632,3.146895170212,-0.005303
8633,3.146067380905,-0.004475
8634,3.113273143768,0.028320
8635,3.162478208542,-0.020886
8636,3.174617767334,-0.033025
8637,3.158967256546,-0.017375
8638,3.134521961212,0.007071
8639,3.153142690659,-0.011550
8640,3.148611068726,-0.007018
8641,3.143617630005,-0.002025
8642,3.125665426254,0.015927
8643,3.151220560074,-0.009628
8644,3.145765781403,-0.004173
8645,3.148640871048,-0.007048
8646,3.131621599197,0.009971
8647,3.174742698669,-0.033150
8648,3.157724380493,-0.016132
8649,3.147647142410,-0.006054
8650,3.136184930801,0.005408
8651,3.157091617584,-0.015499
8652,3.161812305450,-0.020220
8653,3.086097240448,0.055495
8654,3.161543846130,-0.019951
8655,3.159329891205,-0.017737
8656,3.140942811966,0.000650
8657,3.165068626404,-0.023476
8658,3.114807128906,0.026786
8659,3.094121694565,0.047471
8660,3.161662817001,-0.020070
8661,3.142824172974,-0.001232
8662,3.177557229996,-0.035965
8663,3.141636848450,-0.000044
8664,3.142197608948,-0.000605
8665,3.098442077637,0.043151
8666,3.166858911514,-0.025266
8667,3.139263868332,0.002329
8668,3.150899887085,-0.009307
8669,3.164378881454,-0.022786
8670,3.129873037338,0.011720
8671,3.121208667755,0.020384
8672,3.166512966156,-0.024920
8673,3.112187147141,0.029406
8674,3.147798061371,-0.006205
8675,3.075965404510,0.065627
8676,3.120332002640,0.021261
8677,3.138411998749,0.003181
8678,3.154182910919,-0.012590
8679,3.169950485229,-0.028358
8680,3.136405467987,0.005187
8681,3.109319210052,0.032273
8682,3.152729749680,-0.011137
8683,3.144535303116,-0.002943
8684,3.145555019379,-0.003962
8685,3.135981559753,0.005611
8686,3.171079874039,-0.029487
8687,3.115920305252,0.025672
8688,3.125230312347,0.016362
8689,3.126711845398,0.014881
8690,3.151668548584,-0.010076
8691,3.166494131088,-0.024901
8692,3.168890953064,-0.027298
8693,3.153801918030,-0.012209
8694,3.140096664429,0.001496
8695,3.144335746765,-0.002743
8696,3.119595289230,0.021997
8697,3.156030893326,-0.014438
8698,3.139112472534,0.002480
8699,3.153006076813,-0.011413
8700,3.132413864136,0.009179
8701,3.125617742538,0.015975
8702,3.142266035080,-0.000673
8703,3.138687849045,0.002905
8704,3.158547878265,-0.016955
8705,3.151751756668,-0.010159
8706,3.149552106857,-0.007959
8707,3.117951154709,0.023641
8708,3.140560388565,0.001032
8709,3.156734466553,-0.015142
8710,3.120551109314,0.021042
8711,3.162897586823,-0.021305
8712,3.136822700500,0.004770
8713,3.127740144730,0.013853
8714,3.117741584778,0.023851
8715,3.162363767624,-0.020771
8716,3.137677907944,0.003915
8717,3.115750789642,0.025842
8718,3.153934478760,-0.012342
8719,3.114577293396,0.027015
8720,3.138990879059,0.002602
8721,3.145052194595,-0.003460
8722,3.167163610458,-0.025571
8723,3.140203952789,0.001389
8724,3.114626407623,0.026966
8725,3.154154777527,-0.012562
8726,3.146458864212,-0.004866
8727,3.154348611832,-0.012756
8728,3.136113643646,0.005479
8729,3.134379625320,0.007213
8730,3.166552066803,-0.024959
8731,3.148780107498,-0.007187
8732,3.158497571945,-0.016905
8733,3.155387639999,-0.013795
8734,3.117929935455,0.023663
8735,3.150085926056,-0.008493
8736,3.132783889771,0.008809
8737,3.124184608459,0.017408
8738,3.118333816528,0.023259
8739,3.101499080658,0.040094
8740,3.152402639389,-0.010810
8741,3.123212337494,0.018380
8742,3.116449356079,0.025143
8743,3.170078992844,-0.028486
8744,3.123055696487,0.018537
8745,3.139622688293,0.001970
8746,3.161674022675,-0.020081
8747,3.159025907516,-0.017433
8748,3.121627807617,0.019965
8749,3.140473127365,0.001120
8750,3.127771377563,0.013821
8751,3.127871036530,0.013722
8752,3.130255937576,0.011337
8753,3.150919675827,-0.009327
8754,3.120859146118,0.020734
8755,3.146087884903,-0.004495
8756,3.127912282944,0.013680
8757,3.131666183472,0.009926
8758,3.095684051514,0.045909
8759,3.137801170349,0.003791
8760,3.149315118790,-0.007722
8761,3.143020153046,-0.001427
8762,3.133074522018,0.008518
8763,3.163756608963,-0.022164
8764,3.146508455276,-0.004916
8765,3.121962308884,0.019630
8766,3.127994537354,0.013598
8767,3.160944461823,-0.019352
8768,3.134124040604,0.007469
8769,3.159311294556,-0.017719
8770,3.157126665115,-0.015534
8771,3.119826793671,0.021766
8772,3.139078855515,0.002514
8773,3.140088796616,0.001504
8774,3.134716272354,0.006876
8775,3.129344701767,0.012248
8776,3.175022840500,-0.033430
8777,3.132277488708,0.009315
8778,3.158806085587,-0.017213
8779,3.162091255188,-0.020499
8780,3.168565034866,-0.026972
8781,3.129939556122,0.011653
8782,3.142791986465,-0.001199
8783,3.135602951050,0.005990
8784,3.150273323059,-0.008681
8785,3.153557300568,-0.011965
8786,3.126337289810,0.015255
8787,3.146921634674,-0.005329
8788,3.143377304077,-0.001785
8789,3.151211738586,-0.009619
8790,3.159954547882,-0.018362
8791,3.126379251480,0.015213
8792,3.169244766235,-0.027652
8793,3.119299411774,0.022293
8794,3.138958454132,0.002634
8795,3.133143901825,0.008449
8796,3.140063762665,0.001529
8797,3.113788843155,0.027804
8798,3.119345188141,0.022247
8799,3.117172479630,0.024420
8800,3.106363534927,0.035229
8801,3.155550479889,-0.013958
8802,3.159736394882,-0.018144
8803,3.119845390320,0.021747
8804,3.129486560822,0.012106
8805,3.148665428162,-0.007073
8806,3.114694595337,0.026898
8807,3.119336843491,0.022256
8808,3.173932790756,-0.032340
8809,3.137245893478,0.004347
8810,3.155505180359,-0.013913
8811,3.141527652740,0.000065
8812,3.134816169739,0.006776
8813,3.139906883240,0.001686
8814,3.135466337204,0.006126
8815,3.147362470627,-0.005770
8816,3.143829345703,-0.002237
8817,3.155721902847,-0.014129
8818,3.153549671173,-0.011957
8819,3.161356210709,-0.019764
8820,3.136054515839,0.005538
8821,3.161999702454,-0.020407
8822,3.139424085617,0.002169
8823,3.177603960037,-0.036011
8824,3.165004491806,-0.023412
8825,3.163286209106,-0.021694
8826,3.128484010696,0.013109
8827,3.121332168579,0.020260
8828,3.149524211884,-0.007932
8829,3.158228635788,-0.016636
8830,3.119818687439,0.021774
8831,3.146642446518,-0.005050
8832,3.158967494965,-0.017375
8833,3.125551939011,0.016041
8834,3.143762826920,-0.002170
8835,3.125297069550,0.016296
8836,3.131733894348,0.009859
8837,3.152200937271,-0.010608
8838,3.142792463303,-0.001200
8839,3.160538434982,-0.018946
8840,3.135294198990,0.006298
8841,3.134487152100,0.007106
8842,3.121013402939,0.020579
8843,3.150966882706,-0.009374
8844,3.139755725861,0.001837
8845,3.144375324249,-0.002783
8846,3.135880708694,0.005712
8847,3.125127077103,0.016466
8848,3.169529914856,-0.027937
8849,3.129845142365,0.011748
8850,3.170169591904,-0.028577
8851,3.149022817612,-0.007430
8852,3.159963846207,-0.018371
8853,3.136111974716,0.005481
8854,3.163767814636,-0.022175
8855,3.114172697067,0.027420
8856,3.144986391068,-0.003394
8857,3.135147333145,0.006445
8858,3.155565500259,-0.013973
8859,3.140760898590,0.000832
8860,3.131376981735,0.010216
8861,3.142760515213,-0.001168
8862,3.128413438797,0.013179
8863,3.144759178162,-0.003167
8864,3.152527093887,-0.010934
8865,3.149013042450,-0.007420
8866,3.173922777176,-0.032330
8867,3.153264999390,-0.011672
8868,3.153360366821,-0.011768
8869,3.133160352707,0.008432
8870,3.123788118362,0.017805
8871,3.144628524780,-0.003036
8872,3.129395961761,0.012197
8873,3.162402868271,-0.020810
8874,3.167004823685,-0.025412
8875,3.153577566147,-0.011985
8876,3.130238771439,0.011354
8877,3.119972944260,0.021620
8878,3.103401660919,0.038191
8879,3.150354862213,-0.008762
8880,3.122522592545,0.019070
8881,3.145591735840,-0.003999
8882,3.163701772690,-0.022109
8883,3.132275104523,0.009318
8884,3.149932384491,-0.008340
8885,3.145526170731,-0.003934
8886,3.150123834610,-0.008531
8887,3.146168470383,-0.004576
8888,3.141764163971,-0.000172
8889,3.116210937500,0.025382
8890,3.132508516312,0.009084
8891,3.184343814850,-0.042751
8892,3.147098541260,-0.005506
8893,3.169683933258,-0.028091
8894,3.131999015808,0.009594
8895,3.150084257126,-0.008492
8896,3.148830890656,-0.007238
8897,3.105316400528,0.036276
8898,3.124747037888,0.016846
8899,3.128890991211,0.012702
8900,3.142921447754,-0.001329
8901,3.134479284286,0.007113
8902,3.139069795609,0.002523
8903,3.142760753632,-0.001168
8904,3.154986619949,-0.013394
8905,3.155979871750,-0.014387
8906,3.151583194733,-0.009991
8907,3.138654947281,0.002938
8908,3.180960893631,-0.039368
8909,3.171624183655,-0.030032
8910,3.165880918503,-0.024288
8911,3.116148471832,0.025444
8912,3.152603149414,-0.011010
8913,3.153595924377,-0.012003
8914,3.165806531906,-0.024214
8915,3.123275279999,0.018317
8916,3.142664909363,-0.001072
8917,3.158910036087,-0.017317
8918,3.154070377350,-0.012478
8919,3.108868598938,0.032724
8920,3.145291566849,-0.003699
8921,3.168254613876,-0.026662
8922,3.101546764374,0.040046
8923,3.135268449783,0.006324
8924,3.145674467087,-0.004082
8925,3.161456584930,-0.019864
8926,3.131525993347,0.010067
8927,3.141928911209,-0.000336
8928,3.155465841293,-0.013873
8929,3.160040378571,-0.018448
8930,3.165061473846,-0.023469
8931,3.143208980560,-0.001616
8932,3.142409324646,-0.000817
8933,3.133101940155,0.008491
8934,3.148421764374,-0.006829
8935,3.139115810394,0.002477
8936,3.128021478653,0.013571
8937,3.143784284592,-0.002192
8938,3.150593042374,-0.009000
8939,3.140396118164,0.001197
8940,3.169574975967,-0.027982
8941,3.094508409500,0.047084
8942,3.167076826096,-0.025484
8943,3.140780448914,0.000812
8944,3.174865722656,-0.033273
8945,3.195528268814,-0.053936
8946,3.133020401001,0.008572
8947,3.113893032074,0.027700
8948,3.138131380081,0.003461
8949,3.139121770859,0.002471
8950,3.111508369446,0.030084
8951,3.157635927200,-0.016043
8952,3.140303850174,0.001289
8953,3.141293525696,0.000299
8954,3.136475324631,0.005117
8955,3.134784936905,0.006808
8956,3.130415439606,0.011177
8957,3.118901491165,0.022691
8958,3.141326189041,0.000266
8959,3.136510848999,0.005082
8960,3.146428585052,-0.004836
8961,3.140720844269,0.000872
8962,3.147065401077,-0.005473
8963,3.123507738113,0.018085
8964,3.128960371017,0.012632
8965,3.140211820602,0.001381
8966,3.132277488708,0.009315
8967,3.139065504074,0.002527
8968,3.155218601227,-0.013626
8969,3.124540090561,0.017053
8970,3.156744718552,-0.015152
8971,3.138557672501,0.003035
8972,3.101203680038,0.040389
8973,3.132508754730,0.009084
8974,3.136171102524,0.005422
8975,3.143398284912,-0.001806
8976,3.157308340073,-0.015716
8977,3.153392076492,-0.011799
8978,3.152595281601,-0.011003
8979,3.100122451782,0.041470
8980,3.154120206833,-0.012528
8981,3.145752191544,-0.004160
8982,3.152972698212,-0.011380
8983,3.116108179092,0.025484
8984,3.149599313736,-0.008007
8985,3.151029586792,-0.009437
8986,3.148008108139,-0.006415
8987,3.153888940811,-0.012296
8988,3.158433437347,-0.016841
8989,3.122927904129,0.018665
8990,3.144827604294,-0.003235
8991,3.158714294434,-0.017122
8992,3.114768743515,0.026824
8993,3.109084844589,0.032508
8994,3.138092041016,0.003501
8995,3.151083946228,-0.009491
8996,3.138728380203,0.002864
8997,3.138823986053,0.002769
8998,3.127806186676,0.013786
8999,3.152350187302,-0.010758
9000,3.117777824402,0.023815
9001,3.126319408417,0.015273
9002,3.120195627213,0.021397
9003,3.156725645065,-0.015133
9004,3.147045850754,-0.005453
9005,3.124486446381,0.017106
9006,3.122807025909,0.018786
9007,3.147329807281,-0.005737
9008,3.129218578339,0.012374
9009,3.141747236252,-0.000155
9010,3.140510559082,0.001082
9011,3.146820545197,-0.005228
9012,3.141145229340,0.000447
9013,3.153223037720,-0.011630
9014,3.109829187393,0.031763
9015,3.163172483444,-0.021580
9016,3.135758638382,0.005834
9017,3.152711629868,-0.011119
9018,3.169217109680,-0.027624
9019,3.136933088303,0.004660
9020,3.114412307739,0.027180
9021,3.152643918991,-0.011051
9022,3.133673191071,0.007919
9023,3.151058435440,-0.009466
9024,3.159574508667,-0.017982
9025,3.184044361115,-0.042452
9026,3.129625558853,0.011967
9027,3.139913558960,0.001679
9028,3.144439458847,-0.002847
9029,3.152508497238,-0.010916
9030,3.155703306198,-0.014111
9031,3.136308193207,0.005284
9032,3.131532430649,0.010060
9033,3.112587213516,0.029005
9034,3.175116300583,-0.033524
9035,3.135362386703,0.006230
9036,3.123506069183,0.018087
9037,3.124045610428,0.017547
9038,3.118831634521,0.022761
9039,3.171589851379,-0.029997
9040,3.123451232910,0.018141
9041,3.156730413437,-0.015138
9042,3.118778944016,0.022814
9043,3.136127471924,0.005465
9044,3.123396635056,0.018196
9045,3.147816419601,-0.006224
9046,3.164713621140,-0.023121
9047,3.144025564194,-0.002433
9048,3.140583515167,0.001009
9049,3.151287317276,-0.009695
9050,3.114254236221,0.027338
9051,3.158545970917,-0.016953
9052,3.150243043900,-0.008650
9053,3.142383813858,-0.000791
9054,3.111111164093,0.030481
9055,3.149641036987,-0.008048
9056,3.144434690475,-0.002842
9057,3.153803586960,-0.012211
9058,3.135791540146,0.005801
9059,3.168561697006,-0.026969
9060,3.128035306931,0.013557
9061,3.126807212830,0.014785
9062,3.116309881210,0.025283
9063,3.127882480621,0.013710
9064,3.133715867996,0.007877
9065,3.134693861008,0.006899
9066,3.139201402664,0.002391
9067,3.149884223938,-0.008292
9068,3.145566940308,-0.003974
9069,3.144778966904,-0.003186
9070,3.106504917145,0.035088
9071,3.186859130859,-0.045266
9072,3.115520238876,0.026072
9073,3.148241996765,-0.006649
9074,3.142605304718,-0.001013
9075,3.131680488586,0.009912
9076,3.109299182892,0.032293
9077,3.129227638245,0.012365
9078,3.174708127975,-0.033115
9079,3.139552831650,0.002040
9080,3.118942737579,0.022650
9081,3.167932987213,-0.026340
9082,3.126624107361,0.014969
9083,3.176043272018,-0.034451
9084,3.157199382782,-0.015607
9085,3.178426027298,-0.036833
9086,3.128329277039,0.013263
9087,3.133707523346,0.007885
9088,3.135563373566,0.006029
9089,3.153262138367,-0.011669
9090,3.170077085495,-0.028484
9091,3.141568660736,0.000024
9092,3.123625278473,0.017967
9093,3.131199836731,0.010393
9094,3.130415678024,0.011177
9095,3.140187025070,0.001406
9096,3.127088785172,0.014504
9097,3.142574548721,-0.000982
9098,3.147065401077,-0.005473
9099,3.098362445831,0.043230
9100,3.121318578720,0.020274
9101,3.148664951324,-0.007072
9102,3.126785278320,0.014807
9103,3.156322002411,-0.014729
9104,3.187170505524,-0.045578
9105,3.144645690918,-0.003053
9106,3.154842853546,-0.013250
9107,3.122433185577,0.019159
9108,3.125164747238,0.016428
9109,3.140630245209,0.000962
9110,3.134577274323,0.007015
9111,3.165404558182,-0.023812
9112,3.161106348038,-0.019514
9113,3.151980638504,-0.010388
9114,3.127934932709,0.013658
9115,3.128030776978,0.013562
9116,3.143045186996,-0.001453
9117,3.157617568970,-0.016025
9118,3.162535667419,-0.020943
9119,3.145520448685,-0.003928
9120,3.134649038315,0.006944
9121,3.137813806534,0.003779
9122,3.152378797531,-0.010786
9123,3.133618354797,0.007974
9124,3.151249408722,-0.009657
9125,3.151342391968,-0.009750
9126,3.134341478348,0.007251
9127,3.144516229630,-0.002924
9128,3.153374195099,-0.011782
9129,3.147332668304,-0.005740
9130,3.130777597427,0.010815
9131,3.161537647247,-0.019945
9132,3.113009214401,0.028583
9133,3.155589580536,-0.013997
9134,3.131158351898,0.010434
9135,3.160591125488,-0.018998
9136,3.131348609924,0.010244
9137,3.153770446777,-0.012178
9138,3.155613899231,-0.014021
9139,3.152642488480,-0.011050
9140,3.130853414536,0.010739
9141,3.143638610840,-0.002046
9142,3.112666845322,0.028926
9143,3.138576030731,0.003017
9144,3.133858203888,0.007734
9145,3.164133310318,-0.022541
9146,3.150229692459,-0.008637
9147,3.157756567001,-0.016164
9148,3.158723115921,-0.017130
9149,3.130833864212,0.010759
9150,3.140546560287,0.001046
9151,3.106545686722,0.035047
9152,3.121503591537,0.020089
9153,3.169234037399,-0.027641
9154,3.123443365097,0.018149
9155,3.143637418747,-0.002045
9156,3.155089616776,-0.013497
9157,3.162607908249,-0.021015
9158,3.122079133987,0.019514
9159,3.128725767136,0.012867
9160,3.139301300049,0.002291
9161,3.165593385696,-0.024001
9162,3.122898817062,0.018694
9163,3.138273477554,0.003319
9164,3.116543054581,0.025050
9165,3.150681972504,-0.009089
